1062;0
1063;1
1064;1
1065;1
1066;0
1067;0
1068;1
1069;0
1070;0
1071;1
1072;0
1073;0
1074;1
1075;1
1076;1
1077;1
1078;1
1079;1
1080;1
1081;0
1082;0
1083;0
1084;1
1085;0
1086;1
1087;1
1088;1
1089;1
1090;1
1091;1
1092;1
1093;1
1094;0
1095;1
1096;0
1097;0
1098;1
1099;1
1100;0
1101;0
1102;1
1103;0
1104;0
1105;0
1106;0
1107;1
1108;1
1109;1
1110;1
1111;1
1112;1
1113;1
1114;0
1115;0
1116;1
1117;0
1118;1
1119;0
1120;0
1121;1
1122;1
1123;1
1124;0
1125;1
1126;0
1127;1
1128;0
1129;1
1130;1
1131;0
1132;0
1133;0
1134;0
1135;0
1136;0
1137;0
1138;1
1139;0
1140;1
1141;0
1142;0
1143;0
1144;1
1145;0
1146;1
1147;1
1148;0
1149;1
1150;0
1151;0
1152;1
1153;0
1154;0
1155;1
1156;1
1157;0
1158;1
1159;0
1160;0
1161;1
1162;1
1163;1
1164;0
1165;0
1166;1
1167;1
1168;1
1169;0
1170;0
1171;1
1172;1
1173;0
1174;0
1175;1
1176;0
1177;1
1178;0
1179;0
1180;0
1181;0
1182;1
1183;1
1184;0
1185;0
1186;1
1187;0
1188;0
1189;1
1190;1
1191;0
1192;1
1193;0
1194;1
1195;1
1196;0
1197;0
1198;0
1199;1
1200;0
1201;1
1202;1
1203;0
1204;0
1205;0
1206;0
1207;1
1208;1
1209;1
1210;1
1211;1
1212;1
1213;0
1214;1
1215;1
1216;0
1217;1
1218;0
1219;1
1220;0
1221;0
1222;0
1223;0
1224;1
1225;1
1226;0
1227;1
1228;1
1229;0
1230;0
1231;1
1232;1
1233;0
1234;1
1235;0
1236;1
1237;0
1238;0
1239;1
1240;1
1241;0
1242;1
1243;1
1244;0
1245;0
1246;1
1247;0
1248;1
1249;1
1250;1
1251;1
1252;0
1253;0
1254;0
1255;0
1256;1
1257;1
1258;0
1259;1
1260;0
1261;0
1262;1
1263;0
1264;0
1265;0
1266;1
1267;1
1268;0
1269;1
1270;1
1271;1
1272;0
1273;1
1274;1
1275;1
1276;1
1277;0
1278;1
1279;1
1280;1
1281;0
1282;0
1283;1
1284;0
1285;1
1286;1
1287;0
1288;1
1289;1
1290;0
1291;1
1292;0
1293;0
1294;1
1295;1
1296;0
1297;0
1298;1
1299;0
1300;1
1301;1
1302;0
1303;0
1304;0
1305;0
1306;0
1307;0
1308;0
1309;0
1310;1
1311;0
1312;1
1313;1
1314;1
1315;1
1316;1
1317;1
1318;0
1319;1
1320;0
1321;1
1322;0
1323;1
1324;0
1325;1
1326;1
1327;0
1328;1
1329;1
1330;0
1331;1
1332;1
1333;1
1334;0
1335;0
1336;0
1337;0
1338;1
1339;0
1340;0
1341;0
1342;1
1343;1
1344;0
1345;0
1346;1
1347;0
1348;1
1349;0
1350;0
1351;0
1352;1
1353;1
1354;1
1355;0
1356;0
1357;0
1358;0
1359;1
1360;1
1361;0
1362;1
1363;0
1364;1
1365;0
1366;1
1367;1
1368;1
1369;0
1370;0
1371;0
1372;0
1373;0
1374;1
1375;1
1376;1
1377;1
1378;0
1379;1
1380;0
1381;1
1382;0
1383;0
1384;0
1385;1
1386;0
1387;0
1388;1
1389;0
1390;0
1391;0
1392;0
1393;1
1394;1
1395;0
1396;0
1397;0
1398;1
1399;0
1400;1
1401;0
1402;1
1403;0
1404;0
1405;0
1406;0
1407;1
1408;0
1409;1
1410;0
1411;0
1412;1
1413;1
1414;0
1415;0
1416;1
1417;1
1418;1
1419;1
1420;1
1421;0
1422;0
1423;0
1424;0
1425;0
1426;0
1427;1
1428;1
1429;0
1430;1
1431;1
1432;0
1433;1
1434;0
1435;0
1436;0
1437;1
1438;1
1439;1
1440;1
1441;1
1442;0
1443;1
1444;0
1445;1
1446;0
1447;0
1448;0
1449;0
1450;1
1451;0
1452;0
1453;0
1454;1
1455;0
1456;1
1457;1
1458;0
1459;0
1460;0
1461;1
1462;0
1463;0
1464;0
1465;1
1466;1
1467;1
1468;0
1469;1
1470;1
1471;0
1472;1
1473;0
1474;0
1475;0
1476;0
1477;0
1478;0
1479;0
1480;1
1481;0
1482;1
1483;0
1484;1
1485;0
1486;1
1487;0
1488;1
1489;0
1490;0
1491;0
1492;0
1493;0
1494;1
1495;1
1496;0
1497;1
1498;1
1499;0
1500;1
1501;0
1502;0
1503;1
1504;0
1505;1
1506;1
1507;0
1508;1
1509;0
1510;1
1511;0
1512;1
1513;1
1514;1
1515;1
1516;0
1517;0
1518;0
1519;1
1520;0
1521;1
1522;1
1523;0
1524;0
1525;1
1526;1
1527;0
1528;1
1529;0
1530;0
1531;0
1532;1
1533;0
1534;1
1535;1
1536;1
1537;0
1538;1
1539;0
1540;1
1541;1
1542;0
1543;1
1544;0
1545;1
1546;0
1547;1
1548;0
1549;1
1550;1
1551;0
1552;0
1553;1
1554;0
1555;1
1556;0
1557;0
1558;0
1559;1
1560;0
1561;0
1562;0
1563;0
1564;1
1565;1
1566;1
1567;1
1568;0
1569;1
1570;0
1571;0
1572;1
1573;0
1574;1
1575;1
1576;0
1577;0
1578;0
1579;1
1580;0
1581;1
1582;1
1583;1
1584;0
1585;1
1586;1
1587;0
1588;0
1589;1
1590;1
1591;1
1592;1
1593;1
1594;1
1595;0
1596;1
1597;0
1598;0
1599;1
1600;1
1601;1
1602;1
1603;1
1604;0
1605;1
1606;1
1607;0
1608;1
1609;0
1610;0
1611;0
1612;0
1613;0
1614;0
1615;0
1616;1
1617;1
1618;1
1619;0
1620;0
1621;0
1622;0
1623;0
1624;1
1625;1
1626;1
1627;0
1628;0
1629;0
1630;1
1631;1
1632;0
1633;0
1634;0
1635;1
1636;1
1637;1
1638;0
1639;1
1640;1
1641;1
1642;1
1643;0
1644;1
1645;1
1646;1
1647;1
1648;1
1649;0
1650;1
1651;0
1652;0
1653;0
1654;1
1655;1
1656;0
1657;0
1658;1
1659;1
1660;0
1661;0
1662;1
1663;1
1664;0
1665;0
1666;1
1667;1
1668;1
1669;1
1670;0
1671;1
1672;0
1673;0
1674;1
1675;0
1676;0
1677;1
1678;1
1679;0
1680;0
1681;1
1682;0
1683;0
1684;0
1685;1
1686;1
1687;1
1688;0
1689;0
1690;1
1691;1
1692;1
1693;0
1694;0
1695;0
1696;0
1697;0
1698;1
1699;1
1700;0
1701;1
1702;1
1703;0
1704;0
1705;1
1706;0
1707;0
1708;0
1709;1
1710;1
1711;1
1712;0
1713;0
1714;1
1715;0
1716;0
1717;0
1718;1
1719;0
1720;0
1721;1
1722;1
1723;1
1724;0
1725;1
1726;0
1727;0
1728;1
1729;1
1730;0
1731;1
1732;1
1733;0
1734;0
1735;1
1736;1
1737;1
1738;0
1739;0
1740;0
1741;1
1742;1
1743;1
1744;1
1745;0
1746;1
1747;0
1748;1
1749;0
1750;1
1751;1
1752;0
1753;0
1754;0
1755;1
1756;1
1757;1
1758;0
1759;1
1760;1
1761;1
1762;1
1763;0
1764;1
1765;1
1766;1
1767;1
1768;0
1769;0
1770;1
1771;0
1772;0
1773;0
1774;1
1775;1
1776;0
1777;0
1778;0
1779;1
1780;1
1781;0
1782;1
1783;1
1784;0
1785;1
1786;0
1787;0
1788;0
1789;0
1790;0
1791;0
1792;1
1793;1
1794;1
1795;0
1796;0
1797;0
1798;0
1799;0
1800;1
1801;1
1802;0
1803;1
1804;0
1805;0
1806;0
1807;0
1808;0
1809;1
1810;1
1811;0
1812;0
1813;1
1814;0
1815;0
1816;1
1817;1
1818;1
1819;1
1820;1
1821;0
1822;0
1823;0
1824;1
1825;0
1826;0
1827;1
1828;0
1829;0
1830;1
1831;1
1832;1
1833;0
1834;0
1835;0
1836;0
1837;1
1838;1
1839;0
1840;1
1841;0
1842;1
1843;1
1844;1
1845;1
1846;0
1847;0
1848;0
1849;1
1850;0
1851;0
1852;0
1853;1
1854;1
1855;1
1856;1
1857;0
1858;0
1859;1
1860;0
1861;1
1862;0
1863;1
1864;0
1865;1
1866;0
1867;1
1868;0
1869;0
1870;0
1871;0
1872;1
1873;1
1874;0
1875;1
1876;1
1877;1
1878;0
1879;1
1880;0
1881;0
1882;0
1883;0
1884;1
1885;0
1886;0
1887;0
1888;0
1889;1
1890;1
1891;0
1892;0
1893;1
1894;0
1895;0
1896;1
1897;1
1898;1
1899;0
1900;0
1901;0
1902;0
1903;1
1904;1
1905;1
1906;0
1907;0
1908;0
1909;0
1910;0
1911;1
1912;0
1913;1
1914;1
1915;1
1916;1
1917;1
1918;1
1919;0
1920;0
1921;0
1922;1
1923;1
1924;0
1925;1
1926;0
1927;0
1928;0
1929;1
1930;0
1931;0
1932;1
1933;1
1934;1
1935;0
1936;0
1937;0
1938;1
1939;0
1940;1
1941;0
1942;0
1943;0
1944;0
1945;0
1946;1
1947;1
1948;1
1949;1
1950;1
1951;0
1952;1
1953;1
1954;1
1955;0
1956;1
1957;1
1958;1
1959;1
1960;0
1961;0
1962;0
1963;1
1964;1
1965;1
1966;0
1967;1
1968;0
1969;1
1970;0
1971;1
1972;0
1973;1
1974;1
1975;0
1976;0
1977;0
1978;1
1979;0
1980;0
1981;1
1982;0
1983;0
1984;0
1985;1
1986;0
1987;0
1988;1
1989;0
1990;0
1991;0
1992;1
1993;1
1994;0
1995;0
1996;0
1997;0
1998;0
1999;0
2000;0
2001;1
2002;0
2003;0
2004;0
2005;1
2006;1
2007;0
2008;0
2009;1
2010;1
2011;1
2012;0
2013;1
2014;0
2015;0
2016;0
2017;0
2018;1
2019;0
2020;0
2021;0
2022;0
2023;1
2024;0
2025;1
2026;0
2027;1
2028;1
2029;1
2030;1
2031;0
2032;0
2033;0
2034;0
2035;0
2036;1
2037;0
2038;1
2039;1
2040;0
2041;0
2042;1
2043;0
2044;1
2045;1
2046;1
2047;0
2048;1
2049;1
2050;0
2051;1
2052;0
2053;0
2054;0
2055;1
2056;0
2057;1
2058;1
2059;0
2060;1
2061;1
2062;1
2063;1
2064;1
2065;1
2066;0
2067;1
2068;0
2069;1
2070;0
2071;0
2072;1
2073;0
2074;0
2075;0
2076;0
2077;0
2078;1
2079;0
2080;0
2081;1
2082;0
2083;1
2084;0
2085;1
2086;1
2087;1
2088;1
2089;0
2090;0
2091;0
2092;0
2093;0
2094;0
2095;0
2096;0
2097;0
2098;0
2099;1
2100;0
2101;1
2102;0
2103;1
2104;1
2105;1
2106;0
2107;1
2108;0
2109;0
2110;0
2111;1
2112;1
2113;1
2114;0
2115;1
2116;0
2117;1
2118;0
2119;0
2120;1
2121;0
2122;0
2123;1
2124;0
2125;1
2126;0
2127;1
2128;0
2129;1
2130;0
2131;0
2132;0
2133;1
2134;1
2135;1
2136;0
2137;0
2138;0
2139;1
2140;0
2141;0
2142;0
2143;0
2144;0
2145;0
2146;1
2147;1
2148;1
2149;0
2150;0
2151;0
2152;1
2153;1
2154;0
2155;1
2156;1
2157;0
2158;1
2159;0
2160;0
2161;1
2162;0
2163;0
2164;1
2165;0
2166;1
2167;1
2168;0
2169;1
2170;0
2171;0
2172;1
2173;1
2174;0
2175;0
2176;0
2177;1
2178;0
2179;0
2180;1
2181;1
2182;0
2183;1
2184;1
2185;0
2186;0
2187;1
2188;1
2189;0
2190;0
2191;1
2192;1
2193;1
2194;1
2195;0
2196;0
2197;0
2198;0
2199;0
2200;1
2201;1
2202;1
2203;0
2204;0
2205;1
2206;0
2207;0
2208;0
2209;0
2210;0
2211;0
2212;0
2213;1
2214;1
2215;0
2216;0
2217;1
2218;0
2219;0
2220;1
2221;0
2222;0
2223;1
2224;1
2225;0
2226;1
2227;0
2228;0
2229;0
2230;1
2231;1
2232;0
2233;1
2234;0
2235;0
2236;1
2237;1
2238;1
2239;0
2240;0
2241;0
2242;0
2243;1
2244;0
2245;0
2246;0
2247;0
2248;0
2249;0
2250;0
2251;1
2252;0
2253;0
2254;0
2255;0
2256;1
2257;1
2258;0
2259;1
2260;0
2261;1
2262;0
2263;1
2264;0
2265;1
2266;0
2267;1
2268;0
2269;0
2270;0
2271;1
2272;1
2273;1
2274;1
2275;1
2276;1
2277;1
2278;0
2279;0
2280;0
2281;1
2282;1
2283;0
2284;1
2285;0
2286;0
2287;0
2288;0
2289;1
2290;1
2291;1
2292;0
2293;0
2294;1
2295;1
2296;0
2297;1
2298;1
2299;1
2300;1
2301;1
2302;1
2303;0
2304;1
2305;0
2306;1
2307;0
2308;0
2309;0
2310;0
2311;0
2312;0
2313;0
2314;1
2315;0
2316;0
2317;1
2318;1
2319;0
2320;0
2321;0
2322;0
2323;0
2324;1
2325;1
2326;0
2327;0
2328;1
2329;0
2330;0
2331;1
2332;1
2333;1
2334;0
2335;1
2336;0
2337;0
2338;1
2339;0
2340;0
2341;1
2342;0
2343;0
2344;0
2345;1
2346;1
2347;1
2348;0
2349;1
2350;0
2351;1
2352;0
2353;0
2354;0
2355;1
2356;1
2357;1
2358;0
2359;0
2360;1
2361;1
2362;0
2363;1
2364;0
2365;1
2366;1
2367;0
2368;0
2369;0
2370;0
2371;1
2372;0
2373;0
2374;1
2375;1
2376;0
2377;0
2378;0
2379;1
2380;0
2381;1
2382;1
2383;0
2384;0
2385;1
2386;1
2387;0
2388;0
2389;0
2390;0
2391;0
2392;1
2393;1
2394;1
2395;1
2396;1
2397;0
2398;0
2399;0
2400;0
2401;0
2402;1
2403;1
2404;1
2405;0
2406;0
2407;0
2408;0
2409;1
2410;1
2411;0
2412;0
2413;0
2414;1
2415;0
2416;1
2417;1
2418;0
2419;0
2420;1
2421;0
2422;1
2423;0
2424;0
2425;1
2426;1
2427;0
2428;1
2429;0
2430;1
2431;0
2432;0
2433;0
2434;0
2435;0
2436;0
2437;1
2438;0
2439;1
2440;0
2441;0
2442;0
2443;1
2444;0
2445;0
2446;1
2447;0
2448;1
2449;0
2450;0
2451;0
2452;1
2453;1
2454;0
2455;0
2456;0
2457;0
2458;0
2459;1
2460;1
2461;1
2462;0
2463;0
2464;0
2465;0
2466;0
2467;0
2468;1
2469;0
2470;0
2471;1
2472;0
2473;1
2474;1
2475;1
2476;0
2477;0
2478;1
2479;1
2480;1
2481;0
2482;0
2483;0
2484;0
2485;1
2486;1
2487;1
2488;1
2489;1
2490;1
2491;0
2492;1
2493;1
2494;1
2495;1
2496;1
2497;0
2498;1
2499;1
2500;0
2501;0
2502;1
2503;1
2504;0
2505;0
2506;0
2507;1
2508;0
2509;0
2510;0
2511;0
2512;1
2513;0
2514;0
2515;0
2516;1
2517;0
2518;1
2519;1
2520;0
2521;0
2522;0
2523;0
2524;1
2525;0
2526;0
2527;0
2528;0
2529;0
2530;1
2531;0
2532;0
2533;1
2534;0
2535;0
2536;0
2537;1
2538;1
2539;0
2540;0
2541;0
2542;0
2543;0
2544;0
2545;1
2546;1
2547;1
2548;1
2549;0
2550;0
2551;1
2552;0
2553;1
2554;1
2555;0
2556;1
2557;0
2558;1
2559;1
2560;1
2561;0
2562;0
2563;0
2564;0
2565;1
2566;1
2567;1
2568;1
2569;0
2570;0
2571;0
2572;1
2573;1
2574;1
2575;0
2576;0
2577;0
2578;0
2579;0
2580;0
2581;0
2582;0
2583;0
2584;0
2585;1
2586;0
2587;1
2588;1
2589;1
2590;1
2591;1
2592;0
2593;1
2594;1
2595;0
2596;0
2597;0
2598;0
2599;0
2600;0
2601;1
2602;0
2603;1
2604;1
2605;0
2606;0
2607;0
2608;0
2609;0
2610;1
2611;1
2612;0
2613;1
2614;1
2615;1
2616;1
2617;0
2618;1
2619;0
2620;1
2621;0
2622;0
2623;0
2624;1
2625;0
2626;0
2627;0
2628;0
2629;0
2630;0
2631;1
2632;1
2633;0
2634;1
2635;1
2636;0
2637;0
2638;1
2639;1
2640;0
2641;1
2642;0
2643;0
2644;1
2645;0
2646;0
2647;0
2648;0
2649;0
2650;1
2651;0
2652;1
2653;0
2654;1
2655;1
2656;0
2657;0
2658;1
2659;0
2660;1
2661;1
2662;0
2663;1
2664;0
2665;0
2666;0
2667;1
2668;0
2669;0
2670;0
2671;0
2672;0
2673;0
2674;1
2675;0
2676;0
2677;1
2678;0
2679;1
2680;0
2681;0
2682;0
2683;0
2684;1
2685;1
2686;1
2687;1
2688;1
2689;0
2690;1
2691;0
2692;0
2693;0
2694;0
2695;1
2696;0
2697;1
2698;0
2699;0
2700;1
2701;0
2702;0
2703;0
2704;0
2705;1
2706;0
2707;0
2708;0
2709;1
2710;0
2711;1
2712;1
2713;0
2714;0
2715;0
2716;0
2717;0
2718;0
2719;0
2720;1
2721;0
2722;1
2723;1
2724;1
2725;0
2726;0
2727;0
2728;0
2729;1
2730;0
2731;0
2732;0
2733;1
2734;0
2735;0
2736;1
2737;0
2738;1
2739;1
2740;0
2741;0
2742;1
2743;0
2744;1
2745;0
2746;1
2747;0
2748;0
2749;0
2750;0
2751;1
2752;0
2753;1
2754;0
2755;1
2756;0
2757;0
2758;1
2759;1
2760;1
2761;0
2762;0
2763;1
2764;1
2765;1
2766;0
2767;0
2768;0
2769;1
2770;1
2771;0
2772;0
2773;0
2774;0
2775;1
2776;1
2777;1
2778;1
2779;0
2780;0
2781;0
2782;1
2783;0
2784;1
2785;1
2786;0
2787;1
2788;0
2789;0
2790;0
2791;0
2792;0
2793;0
2794;1
2795;1
2796;0
2797;0
2798;0
2799;1
2800;1
2801;1
2802;1
2803;1
2804;0
2805;0
2806;0
2807;0
2808;0
2809;0
2810;0
2811;0
2812;0
2813;0
2814;1
2815;0
2816;1
2817;1
2818;1
2819;0
2820;1
2821;0
2822;0
2823;0
2824;0
2825;0
2826;1
2827;1
2828;0
2829;0
2830;0
2831;0
2832;0
2833;0
2834;1
2835;1
2836;1
2837;1
2838;1
2839;0
2840;0
2841;0
2842;1
2843;0
2844;0
2845;1
2846;1
2847;0
2848;0
2849;1
2850;1
2851;0
2852;0
2853;0
2854;0
2855;0
2856;1
2857;1
2858;1
2859;1
2860;0
2861;0
2862;1
2863;1
2864;1
2865;1
2866;0
2867;0
2868;0
2869;0
2870;1
2871;0
2872;0
2873;0
2874;0
2875;1
2876;1
2877;1
2878;1
2879;1
2880;0
2881;0
2882;1
2883;0
2884;1
2885;1
2886;0
2887;1
2888;0
2889;1
2890;1
2891;1
2892;0
2893;0
2894;0
2895;0
2896;1
2897;0
2898;1
2899;1
2900;1
2901;0
2902;1
2903;0
2904;0
2905;1
2906;0
2907;1
2908;0
2909;0
2910;0
2911;0
2912;0
2913;0
2914;0
2915;0
2916;1
2917;0
2918;0
2919;0
2920;1
2921;0
2922;0
2923;1
2924;1
2925;1
2926;1
2927;1
2928;1
2929;0
2930;0
2931;0
2932;1
2933;0
2934;1
2935;1
2936;0
2937;1
2938;1
2939;0
2940;1
2941;0
2942;0
2943;1
2944;0
2945;1
2946;0
2947;0
2948;1
2949;1
2950;0
2951;0
2952;1
2953;1
2954;0
2955;0
2956;0
2957;0
2958;0
2959;0
2960;1
2961;0
2962;0
2963;0
2964;0
2965;1
2966;0
2967;0
2968;1
2969;0
2970;1
2971;1
2972;0
2973;0
2974;1
2975;1
2976;0
2977;1
2978;1
2979;1
2980;1
2981;0
2982;0
2983;0
2984;1
2985;0
2986;1
2987;1
2988;1
2989;1
2990;1
2991;0
2992;0
2993;1
2994;0
2995;0
2996;0
2997;0
2998;0
2999;0
